opportunity_id,account_id,product_id,sales_agent,deal_stage,engage_date,close_date,deal_value
D1564,A1014,P204,Agent_32,Negotiation,2023-02-14,2023-08-27,72579
D1565,A1024,P202,Agent_0,Qualification,2023-03-03,2023-02-27,6702
D1566,A1035,P205,Agent_5,Proposal,2023-07-15,2023-09-19,43715
D1567,A1074,P203,Agent_1,Prospecting,2023-09-23,2024-02-22,48889
D1568,A1050,P202,Agent_4,Prospecting,2023-07-12,2024-02-16,17762
D1569,A1014,P202,Agent_25,Negotiation,2023-09-16,2023-11-03,39155
D1570,A1067,P204,Agent_12,Negotiation,2023-02-20,2023-11-06,18382
D1571,A1020,P203,Agent_11,Proposal,2023-02-23,2023-04-07,34852
D1572,A1012,P200,Agent_4,Qualification,2023-11-12,2023-12-26,53843
D1573,A1018,P203,Agent_1,Negotiation,2023-12-27,2024-02-08,59978
D1574,A1033,P200,Agent_3,Prospecting,2023-03-20,2023-08-24,37130
D1575,A1077,P203,Agent_26,Negotiation,2023-04-10,2023-06-07,15188
D1576,A1067,P201,Agent_9,Proposal,2023-06-01,2023-10-25,33268
D1577,A1051,P206,Agent_12,Negotiation,2023-01-05,2023-03-16,52898
D1578,A1026,P203,Agent_1,Closed Won,2023-07-04,2023-02-21,51618
D1579,A1028,P205,Agent_25,Closed Won,2023-11-19,2023-03-28,30826
D1580,A1027,P205,Agent_14,Closed Lost,2023-11-04,2023-03-10,36995
D1581,A1034,P204,Agent_9,Closed Lost,2023-02-17,2023-06-28,9462
D1582,A1007,P206,Agent_21,Closed Won,2023-02-27,2023-02-05,39804
D1583,A1015,P206,Agent_24,Closed Lost,2023-02-04,2023-02-08,28173
D1584,A1035,P200,Agent_14,Closed Won,2023-07-19,2023-06-01,54689
D1585,A1029,P202,Agent_12,Negotiation,2023-08-08,2023-01-31,64496
D1586,A1017,P204,Agent_7,Prospecting,2023-08-05,2023-12-08,13982
D1587,A1001,P205,Agent_20,Prospecting,2023-05-29,2023-07-03,23332
D1588,A1048,P205,Agent_20,Closed Won,2023-02-18,2023-06-15,26488
D1589,A1076,P200,Agent_21,Proposal,2023-04-02,2023-03-02,49209
D1590,A1003,P205,Agent_32,Closed Won,2023-07-26,2023-09-06,24232
D1591,A1074,P205,Agent_26,Qualification,2023-09-05,2023-02-24,58685
D1592,A1006,P200,Agent_21,Qualification,2023-07-06,2023-08-06,21545
D1593,A1073,P205,Agent_29,Negotiation,2023-09-09,2023-02-18,62847
D1594,A1038,P202,Agent_8,Closed Lost,2023-06-20,2023-03-04,18347
D1595,A1012,P201,Agent_34,Prospecting,2023-01-09,2023-02-20,7634
D1596,A1030,P204,Agent_17,Closed Won,2023-02-14,2023-10-01,10101
D1597,A1070,P202,Agent_4,Closed Won,2023-12-25,2023-03-23,30970
D1598,A1062,P202,Agent_26,Qualification,2023-09-28,2023-12-27,22893
D1599,A1055,P201,Agent_5,Qualification,2023-05-18,2023-09-06,23703
D1600,A1041,P206,Agent_31,Prospecting,2023-03-23,2023-05-04,27489
D1601,A1060,P204,Agent_7,Prospecting,2023-05-26,2024-01-03,63098
D1602,A1041,P202,Agent_20,Proposal,2023-02-01,2023-09-16,41767
D1603,A1055,P205,Agent_17,Prospecting,2023-04-16,2023-03-15,65186
D1604,A1035,P201,Agent_13,Qualification,2023-12-21,2023-08-18,24733
D1605,A1083,P206,Agent_14,Closed Won,2023-05-03,2023-10-23,35659
D1606,A1067,P204,Agent_25,Proposal,2023-03-07,2023-08-02,54543
D1607,A1006,P203,Agent_31,Negotiation,2023-03-01,2023-05-31,12951
D1608,A1053,P200,Agent_27,Qualification,2023-12-31,2023-02-03,69417
D1609,A1000,P205,Agent_31,Closed Won,2023-10-12,2023-11-08,39006
D1610,A1043,P201,Agent_12,Closed Won,2023-03-10,2023-04-08,60864
D1611,A1044,P200,Agent_14,Proposal,2023-10-12,2023-06-03,5740
D1612,A1046,P206,Agent_17,Closed Lost,2023-12-28,2023-10-30,36099
D1613,A1012,P206,Agent_5,Closed Won,2023-10-03,2023-08-22,14727
D1614,A1021,P203,Agent_10,Negotiation,2023-01-04,2024-02-22,70904
D1615,A1020,P202,Agent_31,Negotiation,2023-10-29,2023-10-11,31533
D1616,A1008,P202,Agent_19,Prospecting,2023-03-08,2023-03-25,35408
D1617,A1025,P204,Agent_32,Qualification,2023-07-28,2023-07-29,70305
D1618,A1008,P201,Agent_7,Prospecting,2023-03-09,2023-08-25,20038
D1619,A1014,P201,Agent_34,Prospecting,2023-03-25,2023-07-26,55799
D1620,A1009,P206,Agent_4,Prospecting,2023-10-04,2023-11-10,54061
D1621,A1041,P204,Agent_34,Closed Won,2023-07-25,2023-07-29,31254
D1622,A1071,P200,Agent_13,Qualification,2023-07-10,2023-10-15,31722
D1623,A1023,P202,Agent_20,Closed Lost,2023-03-26,2023-02-01,24208
D1624,A1079,P202,Agent_23,Proposal,2023-09-11,2023-07-30,65640
D1625,A1048,P206,Agent_16,Qualification,2023-01-11,2023-05-13,60061
D1626,A1025,P201,Agent_17,Proposal,2023-03-13,2023-12-27,25165
D1627,A1036,P206,Agent_33,Qualification,2023-03-20,2023-05-10,24512
D1628,A1067,P201,Agent_11,Closed Lost,2023-09-30,2024-01-01,6979
D1629,A1049,P204,Agent_15,Closed Won,2023-08-07,2023-08-11,11612
D1630,A1023,P203,Agent_3,Prospecting,2023-08-16,2024-02-13,31763
D1631,A1018,P200,Agent_24,Closed Lost,2023-02-16,2023-12-14,11022
D1632,A1059,P205,Agent_33,Negotiation,2023-10-06,2023-12-05,64750
D1633,A1038,P203,Agent_27,Prospecting,2023-10-17,2023-09-07,33055
D1634,A1073,P203,Agent_10,Negotiation,2023-10-11,2023-11-19,65889
D1635,A1017,P201,Agent_12,Negotiation,2023-07-05,2023-11-05,22639
D1636,A1018,P201,Agent_30,Qualification,2023-07-30,2023-09-26,66032
D1637,A1035,P201,Agent_24,Closed Won,2023-04-06,2023-11-26,5299
D1638,A1073,P203,Agent_9,Prospecting,2023-08-16,2023-09-12,18028
D1639,A1054,P206,Agent_23,Proposal,2023-12-02,2023-09-11,30437
D1640,A1068,P200,Agent_0,Prospecting,2023-08-30,2023-04-09,9589
D1641,A1046,P206,Agent_24,Closed Lost,2023-10-05,2023-09-10,67645
D1642,A1048,P201,Agent_27,Closed Won,2023-05-18,2023-07-27,64917
D1643,A1032,P202,Agent_17,Prospecting,2023-06-04,2023-10-14,24168
D1644,A1020,P206,Agent_5,Qualification,2023-04-13,2024-01-19,68845
D1645,A1080,P200,Agent_1,Prospecting,2023-10-24,2023-06-29,28092
D1646,A1021,P202,Agent_2,Closed Won,2023-04-06,2023-11-22,17377
D1647,A1047,P200,Agent_7,Prospecting,2023-05-05,2023-04-11,51635
D1648,A1036,P201,Agent_30,Closed Won,2023-11-23,2023-06-25,60402
D1649,A1014,P206,Agent_18,Closed Lost,2023-01-27,2023-06-12,13312
D1650,A1034,P205,Agent_5,Negotiation,2023-03-01,2023-02-14,67263
D1651,A1070,P204,Agent_13,Qualification,2023-06-03,2023-02-25,38885
D1652,A1031,P201,Agent_2,Qualification,2023-03-18,2023-04-17,62848
D1653,A1010,P203,Agent_0,Proposal,2023-05-01,2023-09-22,68494
D1654,A1009,P205,Agent_29,Negotiation,2023-11-16,2023-05-03,48951
D1655,A1072,P203,Agent_18,Negotiation,2023-03-20,2024-01-31,45629
D1656,A1077,P200,Agent_18,Proposal,2023-01-09,2023-03-29,40006
D1657,A1076,P203,Agent_8,Qualification,2023-10-18,2023-02-04,72969
D1658,A1056,P205,Agent_6,Closed Won,2023-07-19,2023-09-26,30378
D1659,A1024,P205,Agent_6,Prospecting,2023-01-21,2023-06-04,28393
D1660,A1001,P201,Agent_8,Proposal,2023-08-25,2023-12-31,12166
D1661,A1063,P202,Agent_3,Closed Won,2023-11-26,2023-04-14,72007
D1662,A1034,P201,Agent_24,Prospecting,2023-12-04,2023-06-19,34616
D1663,A1006,P200,Agent_11,Negotiation,2023-10-17,2023-08-13,35771
D1664,A1084,P203,Agent_5,Closed Won,2023-01-22,2023-02-06,22812
D1665,A1017,P202,Agent_17,Negotiation,2023-06-10,2023-07-31,59026
D1666,A1066,P206,Agent_20,Prospecting,2023-08-28,2023-02-10,20029
D1667,A1041,P204,Agent_14,Qualification,2023-07-05,2023-09-29,74842
D1668,A1038,P205,Agent_2,Qualification,2023-11-20,2023-09-13,18177
D1669,A1040,P202,Agent_1,Qualification,2023-06-22,2023-12-10,74317
D1670,A1074,P206,Agent_3,Closed Lost,2023-07-06,2023-10-26,31601
D1671,A1023,P202,Agent_31,Negotiation,2023-09-11,2023-03-05,23701
D1672,A1059,P201,Agent_1,Qualification,2023-07-20,2023-02-18,11688
D1673,A1045,P206,Agent_28,Closed Lost,2023-05-30,2023-06-11,22390
D1674,A1018,P204,Agent_1,Negotiation,2023-03-14,2024-01-30,42879
D1675,A1067,P205,Agent_33,Qualification,2023-01-15,2023-05-15,37492
D1676,A1041,P200,Agent_26,Qualification,2023-05-30,2024-02-08,24671
D1677,A1031,P200,Agent_17,Qualification,2023-12-12,2023-04-19,54790
D1678,A1038,P202,Agent_18,Closed Lost,2023-09-28,2023-02-27,32574
D1679,A1035,P206,Agent_26,Proposal,2023-05-14,2023-04-17,16849
D1680,A1035,P202,Agent_19,Closed Won,2023-12-08,2023-03-07,56327
D1681,A1002,P203,Agent_20,Qualification,2023-12-17,2023-12-17,36171
D1682,A1072,P204,Agent_22,Closed Won,2023-03-19,2023-12-28,37651
D1683,A1007,P205,Agent_29,Prospecting,2023-11-07,2023-10-30,11581
D1684,A1069,P202,Agent_24,Closed Lost,2023-02-15,2023-12-27,69767
D1685,A1040,P203,Agent_30,Closed Lost,2023-10-06,2023-10-25,58695
D1686,A1067,P206,Agent_26,Qualification,2023-01-15,2023-04-27,10221
D1687,A1012,P204,Agent_33,Closed Won,2023-08-07,2023-04-05,57900
D1688,A1048,P205,Agent_7,Closed Won,2023-05-11,2023-10-10,10032
D1689,A1059,P200,Agent_18,Closed Lost,2023-03-09,2023-10-22,44194
D1690,A1001,P203,Agent_25,Qualification,2023-09-17,2023-09-18,41777
D1691,A1059,P206,Agent_27,Proposal,2023-03-05,2023-06-24,26707
D1692,A1004,P204,Agent_3,Closed Won,2023-07-24,2023-03-15,35620
D1693,A1043,P203,Agent_30,Closed Won,2023-08-10,2023-10-17,40896
D1694,A1026,P202,Agent_15,Qualification,2023-03-30,2023-05-11,42069
D1695,A1031,P201,Agent_9,Closed Won,2023-07-05,2023-02-04,64539
D1696,A1020,P200,Agent_9,Prospecting,2023-12-12,2023-03-13,64337
D1697,A1007,P202,Agent_8,Closed Won,2023-06-19,2023-04-28,73976
D1698,A1071,P202,Agent_18,Qualification,2023-03-13,2023-07-26,6545
D1699,A1049,P206,Agent_18,Qualification,2023-04-15,2023-03-26,50612
D1700,A1066,P206,Agent_11,Proposal,2023-10-06,2023-05-02,57659
D1701,A1043,P204,Agent_12,Proposal,2023-05-28,2023-10-03,36480
D1702,A1057,P206,Agent_24,Proposal,2023-05-08,2023-08-06,37797
D1703,A1002,P203,Agent_24,Proposal,2023-07-17,2023-11-05,33336
D1704,A1069,P200,Agent_27,Qualification,2023-02-21,2024-01-27,62872
D1705,A1001,P202,Agent_29,Prospecting,2023-11-07,2023-06-07,70661
D1706,A1043,P204,Agent_4,Closed Won,2023-03-13,2023-03-06,42676
D1707,A1001,P200,Agent_16,Qualification,2023-01-25,2024-01-24,33432
D1708,A1080,P206,Agent_17,Proposal,2023-06-19,2023-07-15,11642
D1709,A1034,P206,Agent_20,Negotiation,2023-11-08,2023-07-18,57410
D1710,A1029,P203,Agent_21,Closed Lost,2023-12-24,2023-10-07,46613
D1711,A1007,P206,Agent_5,Negotiation,2023-10-01,2023-12-12,51416
D1712,A1021,P202,Agent_15,Prospecting,2023-08-01,2023-03-09,56413
D1713,A1043,P205,Agent_1,Closed Won,2024-01-01,2023-08-19,45721
D1714,A1057,P202,Agent_0,Closed Lost,2023-01-26,2023-04-14,29866
D1715,A1035,P202,Agent_29,Proposal,2023-10-07,2023-05-09,65985
D1716,A1068,P206,Agent_22,Closed Lost,2023-06-07,2023-10-22,15931
D1717,A1076,P200,Agent_0,Proposal,2023-12-09,2023-12-12,23077
D1718,A1030,P206,Agent_18,Proposal,2023-09-03,2023-10-12,58796
D1719,A1046,P200,Agent_2,Qualification,2023-02-03,2024-01-04,30895
D1720,A1054,P200,Agent_1,Negotiation,2023-01-01,2024-01-05,73357
D1721,A1079,P200,Agent_16,Qualification,2023-07-28,2023-04-02,57814
D1722,A1061,P204,Agent_27,Prospecting,2023-09-05,2023-12-27,53793
D1723,A1029,P201,Agent_17,Prospecting,2023-04-20,2023-03-15,68848
D1724,A1054,P206,Agent_32,Qualification,2023-10-05,2023-07-10,49189
D1725,A1015,P204,Agent_14,Qualification,2023-02-17,2023-05-11,59346
D1726,A1011,P202,Agent_21,Proposal,2023-03-09,2023-04-14,6395
D1727,A1016,P204,Agent_26,Qualification,2023-07-27,2023-10-02,57119
D1728,A1015,P203,Agent_31,Closed Lost,2023-08-01,2023-11-16,8961
D1729,A1011,P205,Agent_18,Qualification,2023-02-25,2023-08-14,40382
D1730,A1007,P200,Agent_27,Proposal,2023-05-24,2023-10-05,22928
D1731,A1083,P206,Agent_27,Prospecting,2023-05-09,2023-09-21,17093
D1732,A1002,P203,Agent_9,Qualification,2023-07-09,2024-01-30,50457
D1733,A1015,P206,Agent_19,Prospecting,2023-08-24,2023-05-01,12986
D1734,A1029,P205,Agent_24,Proposal,2023-03-30,2023-10-22,31726
D1735,A1022,P203,Agent_20,Closed Won,2023-06-16,2023-06-15,58585
D1736,A1004,P206,Agent_13,Qualification,2023-08-06,2023-04-15,63400
D1737,A1083,P202,Agent_21,Qualification,2023-05-22,2023-12-15,69619
D1738,A1064,P200,Agent_25,Prospecting,2023-10-27,2024-01-09,18580
D1739,A1029,P203,Agent_10,Closed Won,2023-10-08,2023-04-11,64225
D1740,A1020,P202,Agent_6,Closed Won,2023-05-15,2023-05-25,6204
D1741,A1083,P200,Agent_16,Prospecting,2023-02-03,2023-04-07,29331
D1742,A1069,P201,Agent_17,Qualification,2023-12-27,2023-12-15,8583
D1743,A1021,P202,Agent_6,Closed Lost,2023-12-20,2023-11-19,49099
D1744,A1081,P204,Agent_19,Qualification,2023-04-09,2023-05-15,12539
D1745,A1071,P206,Agent_10,Proposal,2023-12-04,2023-02-22,49379
D1746,A1031,P200,Agent_15,Qualification,2023-07-17,2024-02-09,61292
D1747,A1032,P203,Agent_26,Proposal,2023-01-05,2023-02-05,13223
D1748,A1015,P205,Agent_10,Closed Lost,2023-01-26,2023-10-21,36339
D1749,A1075,P203,Agent_15,Closed Lost,2023-11-25,2023-12-01,69590
D1750,A1037,P204,Agent_22,Closed Won,2023-06-13,2023-02-01,16522
D1751,A1013,P206,Agent_11,Proposal,2023-03-29,2023-02-16,33014
D1752,A1035,P204,Agent_2,Proposal,2023-01-12,2023-05-21,49082
D1753,A1022,P203,Agent_1,Qualification,2023-06-29,2024-02-24,57945
D1754,A1065,P206,Agent_23,Closed Lost,2023-08-28,2023-03-07,70737
D1755,A1084,P205,Agent_28,Negotiation,2023-09-27,2024-01-31,12385
D1756,A1001,P200,Agent_33,Proposal,2023-11-29,2023-05-07,69552
D1757,A1072,P206,Agent_19,Prospecting,2023-09-22,2023-11-17,39562
D1758,A1064,P202,Agent_17,Proposal,2023-05-22,2023-10-27,71944
D1759,A1074,P206,Agent_13,Closed Lost,2023-03-11,2023-12-31,5916
D1760,A1066,P204,Agent_17,Proposal,2023-04-23,2023-12-10,70226
D1761,A1051,P204,Agent_1,Qualification,2023-10-19,2023-02-03,58583
D1762,A1061,P204,Agent_0,Prospecting,2023-01-23,2024-02-10,40934
D1763,A1022,P205,Agent_19,Qualification,2023-08-26,2024-01-29,21448
D1764,A1025,P206,Agent_33,Closed Lost,2023-08-10,2024-02-13,58471
D1765,A1067,P206,Agent_10,Closed Lost,2023-10-27,2024-02-01,41418
D1766,A1081,P201,Agent_26,Closed Lost,2023-10-21,2023-02-15,19715
D1767,A1054,P205,Agent_22,Negotiation,2023-10-15,2023-05-09,39783
D1768,A1005,P200,Agent_2,Proposal,2023-09-16,2023-07-22,30897
D1769,A1034,P200,Agent_11,Proposal,2023-07-15,2023-11-15,27698
D1770,A1021,P200,Agent_29,Proposal,2023-04-08,2023-09-12,46572
D1771,A1042,P200,Agent_30,Negotiation,2023-10-08,2023-11-21,13843
D1772,A1014,P200,Agent_22,Proposal,2023-10-15,2023-11-30,36551
D1773,A1059,P203,Agent_0,Negotiation,2023-06-23,2024-01-13,32442
D1774,A1011,P204,Agent_19,Prospecting,2023-03-31,2023-12-22,31696
D1775,A1048,P205,Agent_5,Qualification,2023-10-14,2023-10-11,9763
D1776,A1041,P203,Agent_10,Closed Won,2023-01-12,2023-05-26,32771
D1777,A1037,P205,Agent_34,Closed Lost,2023-08-08,2023-03-07,10535
D1778,A1081,P201,Agent_3,Proposal,2023-04-27,2023-04-04,37519
D1779,A1044,P206,Agent_28,Prospecting,2023-12-20,2023-09-10,17020
D1780,A1034,P202,Agent_9,Closed Lost,2023-11-02,2023-04-30,34745
D1781,A1029,P204,Agent_28,Negotiation,2023-05-11,2023-08-24,35906
D1782,A1029,P201,Agent_0,Proposal,2023-04-27,2023-09-05,40896
D1783,A1077,P203,Agent_7,Proposal,2023-08-29,2024-01-01,16297
D1784,A1005,P202,Agent_16,Proposal,2023-01-02,2024-01-20,54689
D1785,A1066,P206,Agent_18,Proposal,2023-11-05,2023-05-11,62081
D1786,A1079,P201,Agent_32,Closed Won,2023-10-30,2024-01-03,59183
D1787,A1006,P206,Agent_14,Prospecting,2023-12-07,2023-10-18,64762
D1788,A1051,P206,Agent_30,Prospecting,2023-07-03,2023-09-16,68573
D1789,A1013,P205,Agent_20,Prospecting,2023-11-07,2023-08-19,31783
D1790,A1072,P202,Agent_2,Qualification,2023-12-21,2024-02-03,51791
D1791,A1014,P205,Agent_1,Prospecting,2023-08-12,2023-05-16,35086
D1792,A1020,P206,Agent_34,Qualification,2023-06-03,2023-09-07,46922
D1793,A1034,P201,Agent_15,Prospecting,2023-02-14,2024-01-22,6243
D1794,A1065,P206,Agent_20,Qualification,2023-10-14,2023-06-27,61269
D1795,A1001,P203,Agent_11,Qualification,2023-10-06,2023-09-09,47829
D1796,A1034,P206,Agent_27,Prospecting,2023-04-12,2023-03-03,57282
D1797,A1081,P205,Agent_11,Negotiation,2023-03-24,2023-09-10,26863
D1798,A1077,P202,Agent_32,Proposal,2023-07-18,2023-09-22,37337
D1799,A1019,P201,Agent_19,Prospecting,2023-03-15,2023-03-19,29688
D1800,A1081,P205,Agent_20,Proposal,2023-08-01,2023-10-24,12974
D1801,A1009,P206,Agent_21,Closed Lost,2023-04-27,2023-12-17,14491
D1802,A1024,P203,Agent_25,Closed Lost,2023-03-28,2023-07-28,7304
D1803,A1065,P204,Agent_6,Prospecting,2023-12-17,2023-11-09,34000
D1804,A1024,P203,Agent_6,Closed Won,2023-01-25,2023-04-12,16498
D1805,A1053,P206,Agent_7,Qualification,2023-05-22,2023-08-21,8814
D1806,A1032,P203,Agent_25,Prospecting,2024-01-01,2023-03-14,34925
D1807,A1035,P204,Agent_23,Qualification,2023-01-30,2023-12-02,66224
D1808,A1013,P203,Agent_23,Qualification,2023-05-08,2023-05-10,42806
D1809,A1064,P204,Agent_11,Proposal,2023-02-16,2023-10-16,53793
D1810,A1079,P206,Agent_7,Negotiation,2023-01-19,2023-05-06,18365
D1811,A1053,P204,Agent_8,Negotiation,2023-08-22,2023-10-27,41549
D1812,A1051,P205,Agent_2,Qualification,2023-02-04,2023-06-30,39726
D1813,A1002,P205,Agent_20,Qualification,2023-04-03,2023-11-22,55448
D1814,A1040,P204,Agent_30,Qualification,2023-04-13,2023-11-03,44109
D1815,A1005,P201,Agent_23,Qualification,2023-03-02,2024-02-22,68615
D1816,A1024,P202,Agent_3,Closed Lost,2023-03-26,2023-05-02,14224
D1817,A1012,P201,Agent_19,Closed Won,2024-01-01,2023-08-25,64949
D1818,A1007,P204,Agent_15,Closed Lost,2023-10-23,2023-11-05,45069
D1819,A1020,P202,Agent_9,Negotiation,2023-04-03,2023-12-10,52043
D1820,A1067,P205,Agent_25,Proposal,2023-09-12,2023-02-26,35934
D1821,A1024,P202,Agent_28,Qualification,2023-04-16,2023-11-11,34526
D1822,A1078,P204,Agent_4,Proposal,2023-03-30,2023-11-29,24612
D1823,A1067,P205,Agent_10,Proposal,2023-12-22,2023-02-24,40175
D1824,A1044,P202,Agent_28,Closed Won,2023-12-23,2023-07-02,48927
D1825,A1059,P202,Agent_14,Proposal,2023-04-21,2023-05-11,27073
D1826,A1011,P201,Agent_5,Qualification,2023-03-19,2023-08-10,11572
D1827,A1031,P202,Agent_14,Closed Won,2023-01-20,2023-11-22,8950
D1828,A1012,P206,Agent_19,Closed Won,2023-06-23,2023-12-01,60301
D1829,A1030,P204,Agent_33,Proposal,2023-05-03,2023-04-29,15006
D1830,A1077,P200,Agent_1,Negotiation,2023-12-28,2023-06-02,45253
D1831,A1019,P200,Agent_15,Prospecting,2023-05-20,2023-11-25,32731
D1832,A1017,P200,Agent_18,Proposal,2023-07-06,2024-01-24,39415
D1833,A1059,P204,Agent_33,Prospecting,2023-05-28,2023-03-07,52813
D1834,A1062,P200,Agent_13,Prospecting,2023-04-16,2023-12-07,62703
D1835,A1005,P201,Agent_23,Negotiation,2023-12-08,2023-08-01,45860
D1836,A1031,P204,Agent_27,Qualification,2023-05-03,2024-02-23,27013
D1837,A1042,P206,Agent_31,Negotiation,2023-12-01,2023-11-12,8244
D1838,A1001,P205,Agent_9,Closed Won,2023-01-02,2023-04-22,68440
D1839,A1059,P206,Agent_8,Prospecting,2023-10-26,2023-09-14,46462
D1840,A1022,P204,Agent_23,Negotiation,2023-03-17,2023-07-25,27754
D1841,A1082,P204,Agent_28,Proposal,2023-12-16,2023-08-08,25588
D1842,A1030,P202,Agent_28,Prospecting,2023-10-27,2023-05-07,67182
D1843,A1004,P202,Agent_22,Negotiation,2023-01-18,2024-01-11,63687
D1844,A1082,P202,Agent_26,Negotiation,2023-01-03,2024-02-10,65723
D1845,A1033,P203,Agent_30,Proposal,2023-03-07,2023-05-06,28638
D1846,A1009,P201,Agent_6,Closed Lost,2023-09-13,2023-04-27,5785
D1847,A1001,P204,Agent_3,Proposal,2023-09-22,2023-02-09,5227
D1848,A1010,P206,Agent_13,Closed Lost,2023-05-01,2023-06-28,12477
D1849,A1049,P204,Agent_9,Proposal,2023-10-29,2023-05-20,22211
D1850,A1030,P202,Agent_33,Prospecting,2023-01-06,2023-10-07,33387
D1851,A1055,P204,Agent_25,Proposal,2023-04-19,2023-09-16,15217
D1852,A1078,P205,Agent_22,Qualification,2023-08-02,2024-02-17,52488
D1853,A1072,P204,Agent_8,Proposal,2023-02-04,2023-10-06,16556
D1854,A1082,P206,Agent_7,Negotiation,2023-03-03,2023-03-21,31914
D1855,A1008,P200,Agent_13,Proposal,2023-11-05,2023-05-07,30704
D1856,A1020,P205,Agent_6,Prospecting,2023-10-01,2024-02-14,27466
D1857,A1072,P205,Agent_6,Proposal,2023-07-17,2023-07-14,24932
D1858,A1027,P204,Agent_8,Prospecting,2023-10-22,2023-07-01,70595
D1859,A1061,P203,Agent_2,Negotiation,2023-07-29,2023-07-21,43199
D1860,A1006,P202,Agent_13,Closed Won,2023-05-31,2024-01-14,33777
D1861,A1079,P201,Agent_16,Closed Lost,2023-08-11,2023-07-27,24054
D1862,A1015,P201,Agent_21,Prospecting,2023-04-28,2023-04-16,52192
D1863,A1003,P200,Agent_25,Proposal,2023-05-28,2023-08-09,8339
D1864,A1003,P201,Agent_27,Proposal,2023-05-12,2023-08-07,65534
D1865,A1039,P201,Agent_13,Closed Lost,2023-07-07,2023-08-28,50955
D1866,A1016,P202,Agent_8,Negotiation,2023-09-17,2023-01-31,43316
D1867,A1051,P202,Agent_25,Prospecting,2023-07-15,2023-12-26,61670
D1868,A1051,P203,Agent_1,Proposal,2023-05-22,2023-11-03,35641
D1869,A1035,P206,Agent_10,Negotiation,2023-12-04,2023-04-27,66745
D1870,A1037,P200,Agent_16,Negotiation,2023-12-06,2023-07-08,24046
D1871,A1049,P201,Agent_33,Closed Won,2023-08-24,2023-05-01,21585
D1872,A1062,P203,Agent_18,Qualification,2023-01-12,2023-02-27,12087
D1873,A1062,P200,Agent_17,Closed Lost,2023-12-24,2023-05-23,46430
D1874,A1061,P205,Agent_12,Prospecting,2023-05-31,2023-09-10,45711
D1875,A1006,P201,Agent_4,Closed Lost,2023-10-02,2023-11-09,48316
D1876,A1026,P201,Agent_22,Closed Won,2023-04-20,2023-08-20,48543
D1877,A1013,P202,Agent_23,Negotiation,2023-04-05,2023-09-10,9471
D1878,A1070,P204,Agent_28,Negotiation,2023-10-12,2023-05-17,66129
D1879,A1004,P200,Agent_7,Prospecting,2023-09-20,2023-10-18,32122
D1880,A1054,P201,Agent_25,Prospecting,2023-07-24,2023-08-26,73659
D1881,A1001,P200,Agent_14,Prospecting,2023-02-23,2023-03-24,56459
D1882,A1061,P206,Agent_0,Prospecting,2023-03-26,2023-05-10,43771
D1883,A1020,P203,Agent_27,Proposal,2023-09-30,2023-03-11,74326
D1884,A1078,P203,Agent_13,Qualification,2023-05-05,2024-01-16,37036
D1885,A1020,P204,Agent_33,Closed Won,2023-04-01,2023-12-27,60087
D1886,A1009,P201,Agent_30,Proposal,2023-04-01,2023-05-11,40878
D1887,A1057,P206,Agent_5,Negotiation,2023-01-10,2023-02-08,6601
D1888,A1038,P202,Agent_4,Negotiation,2023-09-04,2023-02-16,16788
D1889,A1004,P201,Agent_30,Qualification,2023-05-20,2023-11-30,57929
D1890,A1064,P200,Agent_14,Qualification,2023-12-26,2023-09-25,26307
D1891,A1012,P205,Agent_14,Qualification,2023-02-26,2023-03-12,32129
D1892,A1084,P203,Agent_4,Closed Won,2023-01-22,2023-05-04,68869
D1893,A1084,P200,Agent_27,Proposal,2023-06-25,2023-06-07,17712
D1894,A1052,P204,Agent_32,Qualification,2023-01-10,2023-12-05,27303
D1895,A1081,P203,Agent_10,Closed Won,2023-04-07,2024-01-05,51515
D1896,A1044,P202,Agent_5,Prospecting,2023-05-09,2023-12-24,21004
D1897,A1031,P203,Agent_22,Negotiation,2023-02-07,2024-01-23,25349
D1898,A1035,P205,Agent_1,Proposal,2023-03-22,2024-01-29,51059
D1899,A1080,P206,Agent_14,Negotiation,2023-01-13,2023-11-03,64056
D1900,A1059,P201,Agent_22,Closed Lost,2023-05-16,2023-11-14,62372
D1901,A1010,P205,Agent_21,Closed Won,2023-02-21,2023-10-30,53805
